Nome: SAO FELIX DO XINGU
Codigo Estacao: A216
Latitude: -6.63972221
Longitude: -51.95694444
Altitude: 211
Situacao: Pane
Data Inicial: 2019-11-01
Data Final: 2022-05-20
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, VELOCIDADE HORARIA(m/s);
2020-06-05;1500;0;31.1;66;1.5;
2020-06-05;1600;0;31.6;68;2.1;
2020-06-05;1700;0;31.3;63;2.7;
2020-06-05;1800;0;31.4;59;3.8;
2020-06-05;1900;0;31.8;63;4.8;
2020-06-05;2000;0;28.5;65;5.1;
2020-06-05;2100;0;27.3;74;1.7;
2020-06-05;2200;0;25.8;84;.8;
2020-06-05;2300;0;25.3;86;1.2;
2020-06-06;0000;0;24.8;87;.6;
2020-06-06;0100;0;24.5;89;.4;
2020-06-06;0200;0;23.7;92;.8;
2020-06-06;0300;0;23.7;94;.5;
2020-06-06;0400;0;23.2;95;.3;
2020-06-06;0500;0;23.2;96;.5;
2020-06-06;0600;0;22.6;96;.3;
2020-06-06;0700;0;22.6;96;.4;
2020-06-06;0800;0;22.3;96;.9;
2020-06-06;0900;0;22.2;97;.6;
2020-06-06;1000;0;22.2;97;.7;
2020-06-06;1100;0;23.6;97;.4;
2020-06-06;1200;0;25.8;85;1.1;
2020-06-06;1300;0;28.2;76;2.8;
2020-06-06;1400;0;30.5;62;4.9;
2020-06-06;1500;0;30.4;62;5.4;
2020-06-06;1600;0;31.1;57;4.9;
2020-06-06;1700;0;31.2;54;4;
2020-06-06;1800;0;32.1;49;4.4;
2020-06-06;1900;0;32.5;50;3.5;
2020-06-06;2000;0;32.2;50;3.2;
2020-06-06;2100;0;28.5;66;2.5;
2020-06-06;2200;0;26.7;76;1.9;
2020-06-06;2300;0;25.7;83;.8;
2020-06-07;0000;0;25.3;84;1.2;
2020-06-07;0100;0;24.5;90;.8;
2020-06-07;0200;0;23.8;92;.4;
2020-06-07;0300;0;22.9;94;1;
2020-06-07;0400;0;23;95;.3;
2020-06-07;0500;0;23.1;95;.6;
2020-06-07;0600;0;22.5;95;.4;
2020-06-07;0700;0;21.3;96;1.1;
2020-06-07;0800;0;21.6;96;.6;
2020-06-07;0900;0;21.6;97;.6;
2020-06-07;1000;0;21.4;97;.9;
2020-06-07;1100;0;24.1;89;1;
2020-06-07;1200;0;25.9;78;.9;
2020-06-07;1300;0;28.4;68;1.4;
2020-06-07;1400;0;30;62;3.3;
2020-06-07;1500;0;31.4;55;2.6;
2020-06-07;1600;0;32.2;51;3.3;
2020-06-07;1700;0;31.3;52;2.7;
2020-06-07;1800;0;32.7;46;3.3;
2020-06-07;1900;0;32.2;48;3.3;
2020-06-07;2000;0;32.4;48;2.2;
2020-06-07;2100;0;29.6;64;2.5;
2020-06-07;2200;0;26.6;76;1.2;
2020-06-07;2300;0;25.7;84;.9;
2020-06-08;0000;0;24.8;90;.7;
2020-06-08;0100;0;23.8;94;1;
2020-06-08;0200;0;23.8;93;1.2;
2020-06-08;0300;0;23.5;95;.3;
2020-06-08;0400;0;23.5;94;.4;
2020-06-08;0500;0;22.6;96;.7;
2020-06-08;0600;0;22.4;96;.4;
2020-06-08;0700;0;21.8;96;.6;
2020-06-08;0800;0;21.9;96;.7;
2020-06-08;0900;0;21.3;96;.6;
2020-06-08;1000;0;21.6;97;.3;
2020-06-08;1100;0;23.1;97;.6;
2020-06-08;1200;0;25.6;85;1.2;
2020-06-08;1300;0;28.1;75;1.6;
2020-06-08;1400;0;30.4;59;2.7;
2020-06-08;1500;0;31;57;3.3;
2020-06-08;1600;0;31.7;54;3.7;
2020-06-08;1700;0;32.2;53;2.7;
2020-06-08;1800;0;31.6;52;3.4;
2020-06-08;1900;0;27.3;73;3.1;
2020-06-08;2000;0;28.7;71;2.3;
2020-06-08;2100;0;27.6;77;.7;
2020-06-08;2200;0;26.3;84;1.5;
2020-06-08;2300;0;25.3;86;1.1;
2020-06-09;0000;0;25;90;1.2;
2020-06-09;0100;0;24.1;93;.6;
2020-06-09;0200;0;23.6;94;1.4;
2020-06-09;0300;0;23.3;94;.7;
2020-06-09;0400;0;23.2;95;.4;
2020-06-09;0500;0;22.8;95;.5;
2020-06-09;0600;0;22.4;96;.1;
2020-06-09;0700;0;22.4;96;1.1;
2020-06-09;0800;0;21.9;96;.5;
2020-06-09;0900;0;21.9;97;.7;
2020-06-09;1000;0;22.3;97;1.4;
2020-06-09;1100;0;22.7;97;.3;
2020-06-09;1200;0;24.4;97;.5;
2020-06-09;1300;0;27.6;77;1.3;
2020-06-09;1400;0;29.9;66;1.6;
2020-06-09;1500;0;30.9;60;3.1;
2020-06-09;1600;0;32.3;49;4;
2020-06-09;1700;0;30.8;57;3.9;
2020-06-09;1800;0;32.7;49;2.4;
2020-06-09;1900;0;30;61;2.6;
2020-06-09;2000;0;31.7;54;3;
2020-06-09;2100;0;29.7;61;2;
2020-06-09;2200;0;27.3;74;1.2;
2020-06-09;2300;0;25.1;89;.6;
2020-06-10;0000;0;24.8;89;1;
2020-06-10;0100;0;24.1;92;1;
2020-06-10;0200;0;24.2;93;.9;
2020-06-10;0300;0;23.4;94;.7;
2020-06-10;0400;0;23;94;1.1;
2020-06-10;0500;0;22.6;95;.8;
2020-06-10;0600;0;22.3;96;1;
2020-06-10;0700;0;22.6;96;.3;
2020-06-10;0800;0;22.3;96;.7;
2020-06-10;0900;0;22.1;96;.6;
2020-06-10;1000;0;22.1;97;1.2;
2020-06-10;1100;0;23.9;95;.3;
2020-06-10;1200;0;26.4;83;1.8;
2020-06-10;1300;0;28.7;70;1.1;
2020-06-10;1400;0;30.6;63;1.4;
2020-06-10;1500;0;31.7;52;2.6;
2020-06-10;1600;0;31.2;58;2.6;
2020-06-10;1700;0;32.8;48;3.3;
2020-06-10;1800;0;32.9;49;3;
2020-06-10;1900;0;31.7;55;3.7;
2020-06-10;2000;0;31.4;56;2;
2020-06-10;2100;0;29.6;64;1;
2020-06-10;2200;0;27.4;75;.9;
2020-06-10;2300;0;27.1;78;.1;
2020-06-11;0000;0;25.9;88;.5;
2020-06-11;0100;0;25;90;.6;
2020-06-11;0200;0;24.9;92;.8;
2020-06-11;0300;0;24.2;91;.4;
2020-06-11;0400;0;23.4;94;1;
2020-06-11;0500;0;23.2;95;1;
2020-06-11;0600;0;23.2;96;.1;
2020-06-11;0700;0;22.9;95;.3;
2020-06-11;0800;0;22;96;1.3;
2020-06-11;0900;0;22.4;96;1.1;
2020-06-11;1000;0;22.7;96;.5;
2020-06-11;1100;0;25.4;88;.5;
2020-06-11;1200;0;27.5;79;.8;
2020-06-11;1300;0;28.7;73;1.2;
2020-06-11;1400;0;30.6;60;2.7;
2020-06-11;1500;0;31.3;61;2.7;
2020-06-11;1600;0;32.9;51;2.6;
2020-06-11;1700;0;32.7;48;4.6;
2020-06-11;1800;0;32.9;54;4;
2020-06-11;1900;0;30.2;65;3.6;
2020-06-11;2000;0;30.8;64;2.7;
2020-06-11;2100;0;29;71;1.3;
2020-06-11;2200;0;27.8;77;1.3;
2020-06-11;2300;0;27.3;79;1;
2020-06-12;0000;2;23.1;87;1.6;
2020-06-12;0100;.2;23;90;.8;
2020-06-12;0200;0;22.8;93;.5;
2020-06-12;0300;0;23;93;.7;
2020-06-12;0400;0;22.7;92;1.4;
2020-06-12;0500;0;22.5;94;.3;
2020-06-12;0600;0;22.4;94;.5;
2020-06-12;0700;0;21.8;94;.4;
2020-06-12;0800;0;22;95;1;
2020-06-12;0900;0;21.9;96;.7;
2020-06-12;1000;0;21.7;96;.7;
2020-06-12;1100;0;23.7;93;.8;
2020-06-12;1200;0;26.2;82;1.1;
2020-06-12;1300;0;28.6;72;2;
2020-06-12;1400;0;30.6;63;2.4;
2020-06-12;1500;0;30.2;62;3;
2020-06-12;1600;0;31.7;57;3.6;
2020-06-12;1700;0;32.5;50;4.8;
2020-06-12;1800;0;33.4;50;2.6;
2020-06-12;1900;0;32.8;48;2.9;
2020-06-12;2000;0;32.3;53;1.6;
2020-06-12;2100;0;30.7;60;1.1;
2020-06-12;2200;0;27.5;73;1.6;
2020-06-12;2300;0;26.8;80;1;
2020-06-13;0000;0;26.2;84;2.4;
2020-06-13;0100;.4;25.6;82;1.4;
2020-06-13;0200;0;24;86;1.1;
2020-06-13;0300;0;23.6;91;.8;
2020-06-13;0400;0;23;92;1.1;
2020-06-13;0500;0;22.5;93;.4;
2020-06-13;0600;0;22.5;95;1.2;
2020-06-13;0700;0;21.5;96;1.2;
2020-06-13;0800;0;21.7;96;1;
2020-06-13;0900;0;21.5;97;.8;
2020-06-13;1000;.2;21.3;97;1.6;
2020-06-13;1100;0;22.9;97;1.3;
2020-06-13;1200;0;25.3;95;1.1;
2020-06-13;1300;0;28.2;74;1.3;
2020-06-13;1400;0;30.7;62;2.8;
2020-06-13;1500;0;31.9;50;4.6;
2020-06-13;1600;0;32.3;49;4.8;
2020-06-13;1700;0;33.2;44;5.9;
2020-06-13;1800;0;32.9;45;5;
2020-06-13;1900;0;32.6;48;4;
2020-06-13;2000;0;31.5;52;4.1;
2020-06-13;2100;0;28.9;63;2.6;
